Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),P/E,P/B,Div Yield,Total Returns Index
04-Apr-2011,5842,5918.7,5833.2,5908.45,106392427,5424.67,22.43,3.75,1.06,7421.7
05-Apr-2011,5923.85,5928.65,5855.85,5910.05,110625437,5386.96,22.43,3.75,1.06,7423.72
06-Apr-2011,5908,5944.45,5868.8,5891.75,125960708,6114.96,22.36,3.74,1.06,7400.7
07-Apr-2011,5888.55,5906.1,5866.25,5885.7,98160761,5029.08,22.34,3.73,1.06,7393.11
08-Apr-2011,5886.75,5926.95,5822,5842,99854772,5071.12,22.18,3.71,1.07,7338.25
11-Apr-2011,5805.35,5830.3,5777.9,5785.7,92734132,4636.4,21.96,3.67,1.08,7267.5
13-Apr-2011,5747.95,5923.6,5735.55,5911.5,145699909,6888.51,22.43,3.75,1.06,7425.52
15-Apr-2011,5898.75,5907.35,5806.45,5824.55,140590405,9198.8,22.02,3.69,1.07,7316.33
18-Apr-2011,5824.35,5897.9,5722.25,5729.1,121111083,7626.14,21.66,3.63,1.09,7196.4
19-Apr-2011,5716,5762.95,5693.25,5740.75,101237488,5510.81,21.65,3.64,1.09,7211.02
20-Apr-2011,5786.05,5857.35,5759.65,5851.65,117896054,6097.39,22.06,3.71,1.07,7352.62
21-Apr-2011,5882.85,5912.9,5864.35,5884.7,119753918,7240.13,22.18,3.73,1.06,7394.15
25-Apr-2011,5859.6,5906.6,5857,5874.5,94377009,5323.17,21.94,3.73,1.06,7381.47
26-Apr-2011,5876.85,5893.2,5791.55,5868.4,117166769,6155.73,21.91,3.72,1.06,7373.82
27-Apr-2011,5884.2,5892.35,5819.95,5833.9,108740523,5893.38,21.79,3.7,1.07,7330.46
28-Apr-2011,5851.35,5856.4,5776.95,5785.45,159344933,8773.7,21.61,3.67,1.08,7269.68
29-Apr-2011,5782.5,5804.3,5706.05,5749.5,184751755,7259,21.36,3.65,1.09,7224.51
02-May-2011,5766.9,5775.25,5687.7,5701.3,86514383,4614.18,21.19,3.62,1.09,7163.96
03-May-2011,5689.7,5710.8,5554.85,5565.25,125522829,7457,20.68,3.53,1.12,6992.97
04-May-2011,5567.7,5578.8,5503,5537.15,119083244,6150.25,20.58,3.51,1.13,6957.66
05-May-2011,5531.6,5560.3,5443.65,5459.85,126424541,5953.85,20.32,3.43,1.23,6864.99
06-May-2011,5477.65,5564.4,5472.45,5551.45,122684321,5969.39,20.67,3.49,1.21,6980.18
09-May-2011,5575.2,5586.05,5502.4,5551.1,75438946,3387.89,20.66,3.49,1.21,6979.72
10-May-2011,5555.55,5592.9,5514.55,5541.25,88822800,3931.01,20.61,3.48,1.22,6967.35
11-May-2011,5547.2,5574.7,5525,5565.05,82509136,4309.88,20.71,3.5,1.21,6997.25
12-May-2011,5537.8,5572.5,5476.3,5486.15,91624740,4342.75,20.4,3.45,1.23,6898.01
13-May-2011,5492.35,5605,5472.15,5544.75,119423852,5690.93,20.6,3.48,1.22,6971.75
16-May-2011,5541.7,5541.8,5487.65,5499,94219161,4343.66,20.39,3.45,1.23,6914.17
17-May-2011,5496.1,5523.85,5421.05,5438.95,109199263,6356.9,20.16,3.41,1.24,6838.67
18-May-2011,5448.2,5460.5,5401.25,5420.6,107357672,6250.15,20.18,3.4,1.25,6815.62
19-May-2011,5448.15,5452.6,5411.25,5428.1,94180687,5509.73,20.2,3.41,1.24,6825.06
20-May-2011,5450.65,5517.55,5432.75,5486.35,127399855,5791.89,20.34,3.44,1.23,6900.9
23-May-2011,5456.7,5456.7,5373,5386.55,94674110,5037.85,19.93,3.38,1.25,6775.36
24-May-2011,5385.1,5422.6,5367.45,5394.85,100052471,4819.47,19.9,3.38,1.25,6785.81
25-May-2011,5389.1,5389.1,5328.7,5348.95,99917758,5133.01,19.72,3.36,1.26,6728.08
26-May-2011,5372.75,5422.2,5356.35,5412.35,161608076,7601.74,19.95,3.4,1.25,6811.1
27-May-2011,5413.7,5485.8,5413.6,5476.1,117233303,5553.69,20.26,3.44,1.23,6891.28
30-May-2011,5493.75,5509.3,5458.6,5473.1,100764849,4451.38,20.25,3.39,1.24,6887.52
31-May-2011,5492,5571.6,5489.7,5560.15,149409715,6946.23,20.53,3.45,1.22,6997.07
01-Jun-2011,5561.05,5597.35,5559.45,5592,98629277,4670.86,20.65,3.47,1.22,7037.13
02-Jun-2011,5529.9,5568.2,5521.95,5550.35,110949186,4709.42,20.49,3.44,1.23,6992.05
03-Jun-2011,5565.7,5604.95,5507.2,5516.75,101017578,4757.1,20.37,3.42,1.23,6949.73
06-Jun-2011,5504.3,5542.65,5479.85,5532.05,77137320,3486.68,20.43,3.43,1.23,6968.95
07-Jun-2011,5509.15,5570.1,5507.8,5556.15,81858402,3830.7,20.52,3.44,1.22,6999.36
08-Jun-2011,5535.25,5556.6,5514.9,5526.85,92928675,3869.33,20.41,3.43,1.28,6965
09-Jun-2011,5523.55,5540.1,5502.05,5521.05,87033655,3859.17,20.39,3.42,1.28,6957.66
10-Jun-2011,5518.05,5521.45,5457.45,5485.8,84190282,3995.15,20.26,3.4,1.29,6921.08
13-Jun-2011,5469.85,5496.7,5436.95,5482.8,80104906,3807.22,20.25,3.4,1.29,6917.31
14-Jun-2011,5485.6,5520.15,5484.2,5500.5,97840485,4714.26,20.31,3.41,1.29,6939.63
15-Jun-2011,5494.45,5499.35,5438.95,5447.5,95878889,4562.47,20.12,3.38,1.3,6872.76
16-Jun-2011,5419.65,5447.5,5389.8,5396.75,128063494,5341.03,19.93,3.35,1.31,6809.72
17-Jun-2011,5412.5,5421.15,5355.85,5366.4,97876272,4480.59,19.82,3.33,1.32,6771.41
20-Jun-2011,5372.2,5377.4,5195.9,5257.9,135334880,5956.17,19.42,3.26,1.35,6634.54
21-Jun-2011,5280.8,5322.45,5257,5275.85,107191673,4765.02,19.48,3.27,1.34,6657.17
22-Jun-2011,5304.65,5310.5,5262.5,5278.3,95769497,4151.39,19.46,3.27,1.34,6664.16
23-Jun-2011,5269.1,5330.6,5252.25,5320,89001344,3756.75,19.61,3.3,1.33,6716.82
24-Jun-2011,5343.4,5477.85,5343.4,5471.25,140100077,6791.8,20.17,3.39,1.3,6907.76
27-Jun-2011,5441.2,5552.65,5434.25,5526.6,143402407,6707.54,20.38,3.43,1.28,6977.68
28-Jun-2011,5548.85,5558.3,5496.35,5545.3,114413706,5127.85,20.44,3.44,1.28,7001.28
29-Jun-2011,5566.5,5608.65,5566.5,5600.45,124593981,5463.96,20.65,3.47,1.27,7073.37
30-Jun-2011,5614.5,5657.9,5606.1,5647.4,179224275,8133.27,20.82,3.5,1.25,7133.6
01-Jul-2011,5705.75,5705.8,5609.75,5627.2,141092473,5590.28,20.75,3.49,1.26,7108.11
